P2_WinStreak_Current,P1_WinStreak_Current,P2_Surface_Matches_30d,Height_Diff,P1_Surface_Matches_30d,Player2_Height,P1_Matches_30d,P2_Matches_30d,P2_Surface_Experience,P2_Form_Trend_30d,Player1_Height,P1_Form_Trend_30d,Round_R16,Surface_Transition_Flag,P1_Surface_Matches_90d,P1_Surface_Experience,Rank_Diff,Round_R32,Rank_Points_Diff,P2_Level_WinRate_Career,P2_Surface_Matches_90d,P1_Level_WinRate_Career,P2_Level_Matches_Career,P2_WinRate_Last10_120d,Round_QF,Level_25,P1_Round_WinRate_Career,P1_Surface_WinRate_90d,Round_Q1,Player1_Rank,P1_Level_Matches_Career,P2_Round_WinRate_Career,draw_size,P1_WinRate_Last10_120d,Age_Diff,Level_15,Player1_Rank_Points,Handedness_Matchup_RL,Player2_Rank,Avg_Age,P1_Country_RUS,Player2_Age,P2_vs_Lefty_WinRate,Round_F,Surface_Clay,P2_Sets_14d,Rank_Momentum_Diff_30d,H2H_P2_Wins,Player2_Rank_Points,Player1_Age,P2_Rank_Volatility_90d,P1_Days_Since_Last,Grass_Season,P1_Semifinals_WinRate,Level_A,Level_D,P1_Country_USA,P1_Country_GBR,P1_Country_FRA,P2_Matches_14d,P2_Country_USA,P2_Country_ITA,Round_Q2,P2_Surface_WinRate_90d,P1_Hand_L,P2_Hand_L,P1_Country_ITA,P2_Rust_Flag,P1_Rank_Change_90d,P1_Country_AUS,P1_Hand_U,P1_Hand_R,Round_RR,Avg_Height,P1_Sets_14d,P2_Country_Other,Round_SF,P1_vs_Lefty_WinRate,Indoor_Season,Avg_Rank,P1_Rust_Flag,Avg_Rank_Points,Level_F,Round_R64,P2_Country_CZE,P2_Hand_R,Surface_Hard,P1_Matches_14d,Surface_Carpet,Round_R128,P1_Country_SRB,P2_Hand_U,P1_Rank_Volatility_90d,Level_M,P2_Country_ESP,Handedness_Matchup_LR,P1_Country_CZE,P2_Country_SUI,Surface_Grass,H2H_Total_Matches,Level_O,P1_Hand_A,P1_Finals_WinRate,Rank_Momentum_Diff_90d,P2_Finals_WinRate,Round_Q4,Level_G,Round_ER,Level_S,Round_BR,Round_Q3,Rank_Ratio,P1_Country_SUI,Clay_Season,P1_Country_GER,P2_Rank_Change_30d,P1_Country_ESP,P2_Hand_A,H2H_Recent_P1_Advantage,P2_Country_AUS,P2_Country_SRB,P2_Country_GBR,P2_Country_ARG,Handedness_Matchup_RR,P1_Rank_Change_30d,P2_Country_GER,Handedness_Matchup_LL,P2_Country_RUS,P1_Country_ARG,Level_C,P2_Semifinals_WinRate,P2_Days_Since_Last,P1_Peak_Age,P2_Peak_Age,H2H_P1_WinRate,P1_Country_Other,H2H_P1_Wins,P1_BigMatch_WinRate,P2_Rank_Change_90d,P2_BigMatch_WinRate,P2_Country_FRA,P1_Score_Matches_Last10,P1_Stat_Matches_Last10,P1_Set_WinRate_Last10,P1_Game_WinRate_Last10,P1_Game_WinRate_90d,P1_Straight_Set_WinRate_Last10,P1_Deciding_Set_WinRate_Career,P1_Tiebreak_WinRate_Career,P1_Service_Points_Won_Last10,P1_Return_Points_Won_Last10,P1_First_Serve_In_Last10,P1_First_Serve_Won_Last10,P1_Second_Serve_Won_Last10,P1_Ace_Rate_Last10,P1_Double_Fault_Rate_Last10,P1_BP_Save_Rate_Last10,P1_BP_Convert_Rate_Last10,P1_Avg_Minutes_Last10,P1_Avg_Service_Points_Last10,P2_Score_Matches_Last10,P2_Stat_Matches_Last10,P2_Set_WinRate_Last10,P2_Game_WinRate_Last10,P2_Game_WinRate_90d,P2_Straight_Set_WinRate_Last10,P2_Deciding_Set_WinRate_Career,P2_Tiebreak_WinRate_Career,P2_Service_Points_Won_Last10,P2_Return_Points_Won_Last10,P2_First_Serve_In_Last10,P2_First_Serve_Won_Last10,P2_Second_Serve_Won_Last10,P2_Ace_Rate_Last10,P2_Double_Fault_Rate_Last10,P2_BP_Save_Rate_Last10,P2_BP_Convert_Rate_Last10,P2_Avg_Minutes_Last10,P2_Avg_Service_Points_Last10,Score_Matches_Last10_Diff,Stat_Matches_Last10_Diff,Set_WinRate_Last10_Diff,Game_WinRate_Last10_Diff,Game_WinRate_90d_Diff,Straight_Set_WinRate_Last10_Diff,Deciding_Set_WinRate_Career_Diff,Tiebreak_WinRate_Career_Diff,Service_Points_Won_Last10_Diff,Return_Points_Won_Last10_Diff,First_Serve_In_Last10_Diff,First_Serve_Won_Last10_Diff,Second_Serve_Won_Last10_Diff,Ace_Rate_Last10_Diff,Double_Fault_Rate_Last10_Diff,BP_Save_Rate_Last10_Diff,BP_Convert_Rate_Last10_Diff,Avg_Minutes_Last10_Diff,Avg_Service_Points_Last10_Diff,run_id,run_started_at,_has_defaulted_features,match_id,match_uid,feature_snapshot_id,feature_schema_sha256,feature_vector_sha256,feature_count,player1_raw,player2_raw,meta_identity_p1,meta_identity_p2,meta_player_identity_schema_version,event,timestamp,match_time,match_start_dt_local,status,status_detail,meta_level_input,meta_surface_input,meta_round_input,meta_match_date,meta_identity_event_key,meta_defaulted_features,meta_draw_input,meta_resolver_source,performance_v1_features_available,performance_v1_status,performance_v1_error
-1.0,1.0,0.0,-2.0,1.0,193.0,9.0,2.0,202.0,0.5,191.0,0.6434676301111629,0.0,0.0,8.0,218.0,64.0,0.0,-1445.0,0.46,2.0,0.4783950617283951,22.0,0.5769230769230769,0.0,0.0,0.5,0.6818181818181818,0.0,83.0,159.0,0.5,32.0,0.5,2.056125941136205,0.0,743.0,0.0,19.0,28.70773442847365,0.0,27.679671457905545,0.6372549019607843,0.0,1.0,6.0,0.0,0.0,2188.0,29.73579739904175,0.0,9.0,1.0,0.5350877192982456,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,192.0,10.0,1.0,0.0,0.48947368421052634,0.0,51.0,0.0,1465.5,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.4411533842457842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421875,3.0,0.5952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,4.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5857142857142857,9.0,0.0,1.0,0.5,0.0,0.0,0.458955223880597,-2.0,0.6132075471698113,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run_20260722T001704Z,2026-07-22T00:17:04+00:00,True,0,match_bd20a5b7c5b294017be1,,,,141,Quentin Halys,Valentin Vacherot,quentin halys,valentin vacherot,live_player_name@1.0.0,ATP - Kitzbuhel (8),2026-07-22 00:23:12,7/22/26 5:00 AM,2026-07-22T05:00:00,skip,feature_schema_invalid:one_hot_cardinality:round:0,A,Clay,,2026-07-22,atp - kitzbuhel,"round_code=None,structural_validation",32,store_surface,False,not_attempted,
-1.0,1.0,0.0,-26.0,1.0,196.0,5.0,5.0,167.0,0.5218412820370919,170.0,0.6874907796341313,0.0,0.0,13.0,346.0,29.0,0.0,-773.0,0.5131578947368421,6.0,0.5994475138121547,187.0,0.4230769230769231,0.0,0.0,0.5,0.59375,0.0,56.0,178.0,0.5,32.0,0.7307692307692307,-5.434633812457221,0.0,950.0,0.0,27.0,28.28062970568104,0.0,30.99794661190965,0.5705128205128205,0.0,1.0,6.0,0.0,0.0,1723.0,25.56331279945243,0.504524979109513,9.0,1.0,0.6176470588235294,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,1.0,0.0,183.0,10.0,0.0,0.0,0.5819672131147541,0.0,41.5,0.0,1336.5,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.8006407690254357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6212121212121212,-8.0,0.5681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,2.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5540540540540541,9.0,1.0,0.0,0.5,0.0,0.0,0.3641304347826087,1.0,0.4675925925925926,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run_20260722T001704Z,2026-07-22T00:17:04+00:00,True,1,match_c963f355c294c050732c,,,,141,Sebastian Baez,Arthur Rinderknech,sebastian baez,arthur rinderknech,live_player_name@1.0.0,ATP - Kitzbuhel (8),2026-07-22 00:23:12,7/22/26 5:00 AM,2026-07-22T05:00:00,skip,feature_schema_invalid:one_hot_cardinality:round:0,A,Clay,,2026-07-22,atp - kitzbuhel,"round_code=None,structural_validation",32,store_surface,False,not_attempted,
1.0,1.0,1.0,15.0,1.0,178.0,7.0,3.0,338.0,0.5093910637331395,193.0,0.7818421087238593,1.0,0.0,8.0,439.0,-6.0,0.0,99.0,0.5304878048780488,13.0,0.4798387096774194,79.0,0.5,0.0,0.0,0.5325,0.5,0.0,41.0,369.0,0.625,32.0,0.6538461538461539,10.844626967830251,0.0,1104.0,0.0,47.0,30.818617385352496,0.0,25.39630390143737,0.5833333333333334,0.0,1.0,4.0,0.0,1.0,1005.0,36.24093086926762,2.6726124191242437,16.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,185.5,3.0,0.0,0.0,0.5607142857142857,0.0,44.0,0.0,1054.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2983506020002014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40789473684210525,-6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.146341463414634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6515151515151515,9.0,0.0,1.0,0.375,0.0,0.0,0.5235294117647059,7.0,0.3557692307692308,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,run_20260722T001704Z,2026-07-22T00:17:04+00:00,False,2,match_fb13e38dd1c983b48a8e,feat_e2806d8fb8140f7a7523,17a33325776292ad31e4bbaff81cb223355f026aa019b8b516a0281945930b4d,e7b051747fccff313993ddbb48e221b93fd51f83e95631126af51b651436ab5e,141,Jan-Lennard Struff,Mariano Navone,jan-lennard struff,mariano navone,live_player_name@1.0.0,ATP - Kitzbuhel (8),2026-07-22 00:23:13,7/22/26 6:10 AM,2026-07-22T06:10:00,ok,,A,Clay,R16,2026-07-22,atp - kitzbuhel,,32,store_surface,True,ok,
1.0,3.0,1.0,6.0,8.0,185.0,9.0,5.0,218.0,0.534526972692167,191.0,0.796252912235737,1.0,0.0,19.0,149.0,249.0,0.0,-1121.0,0.581081081081081,15.0,0.4642857142857143,34.0,0.5,0.0,0.0,0.6142857142857143,0.75,0.0,284.0,11.0,0.6052631578947368,32.0,0.7307692307692307,-1.4537987679671467,0.0,191.0,0.0,35.0,21.597535934291578,0.0,22.324435318275153,0.5694444444444444,0.0,1.0,5.0,0.0,1.0,1312.0,20.870636550308006,13.327454844477208,9.0,1.0,0.59375,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,188.0,9.0,1.0,0.0,0.5833333333333334,0.0,159.5,0.0,751.5,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,13.334166640626627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4090909090909091,9.0,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,8.114285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,9.0,0.0,0.0,0.375,0.0,0.0,0.5,27.0,0.45652173913043476,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,run_20260722T001704Z,2026-07-22T00:17:04+00:00,False,3,match_dd3cca04bcbb4f6178d5,feat_2801914411feb048fa81,17a33325776292ad31e4bbaff81cb223355f026aa019b8b516a0281945930b4d,2ff60f7cab5495d99c83aa035a3eae2dc73125579fb497a56efae072b481ab2b,141,Kilian Feldbausch,Ignacio Buse,kilian feldbausch,ignacio buse,live_player_name@1.0.0,ATP - Kitzbuhel (8),2026-07-22 00:23:13,7/22/26 6:10 AM,2026-07-22T06:10:00,ok,,A,Clay,R16,2026-07-22,atp - kitzbuhel,,32,store_surface,True,ok,
1.0,1.0,1.0,-15.0,1.0,193.0,6.0,6.0,375.0,0.6145890603346004,178.0,0.6087888321591164,1.0,0.0,9.0,744.0,43.0,0.0,-296.0,0.5515021459227468,7.0,0.5115384615384615,230.0,0.5,0.0,0.0,0.5857843137254902,0.4583333333333333,0.0,95.0,127.0,0.48880597014925375,32.0,0.5,1.7823408624229984,0.0,678.0,0.0,52.0,35.57973990417522,0.0,34.68856947296372,0.6043478260869565,0.0,1.0,7.0,0.0,0.0,974.0,36.47091033538672,2.6488645711858347,9.0,1.0,0.5514705882352942,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,1.0,0.0,185.5,6.0,0.0,0.0,0.5656934306569343,0.0,73.5,0.0,826.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.378954368902449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44871794871794873,-11.0,0.5434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,1.8269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5375,9.0,0.0,0.0,0.625,0.0,1.0,0.5201612903225806,7.0,0.47950819672131145,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,run_20260722T001704Z,2026-07-22T00:17:04+00:00,False,4,match_58ed2af21fa67bbd0c66,feat_ae759fe64811fd5fdcac,17a33325776292ad31e4bbaff81cb223355f026aa019b8b516a0281945930b4d,13e0f6195474850caf6e96f99f0db746bfde13b35eb7e0a559da4bfc4b71e3ae,141,Marco Trungelliti,Yannick Hanfmann,marco trungelliti,yannick hanfmann,live_player_name@1.0.0,ATP - Kitzbuhel (8),2026-07-22 00:23:14,7/22/26 6:10 AM,2026-07-22T06:10:00,ok,,A,Clay,R16,2026-07-22,atp - kitzbuhel,,32,store_surface,True,ok,
1.0,1.0,1.0,-10.0,1.0,188.0,9.0,5.0,346.0,0.5880523846160464,178.0,0.7698669501485103,1.0,0.0,9.0,316.0,20.0,0.0,-177.0,0.41515151515151516,10.0,0.609375,162.0,0.5769230769230769,0.0,0.0,0.6752577319587629,0.7083333333333334,0.0,81.0,93.0,0.6267123287671232,32.0,0.6538461538461539,0.7802874743326456,0.0,747.0,0.0,61.0,28.247775496235455,0.0,27.857631759069132,0.6079545454545454,0.0,1.0,6.0,0.0,0.0,924.0,28.637919233401778,3.9126491702440895,9.0,1.0,0.524390243902439,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,183.0,13.0,0.0,0.0,0.6754385964912281,0.0,71.0,0.0,835.5,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.3155870289605438,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5434782608695652,57.0,0.532258064516129,0.0,0.0,0.0,0.0,0.0,0.0,1.3278688524590163,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.61,9.0,0.0,1.0,0.7,1.0,2.0,0.5096153846153846,-1.0,0.44285714285714284,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,run_20260722T001704Z,2026-07-22T00:17:04+00:00,False,5,match_855732b01335b1488b0c,feat_1369f7f2aee989117044,17a33325776292ad31e4bbaff81cb223355f026aa019b8b516a0281945930b4d,bff1bf8d54c4c86be6fc70e8006ad98cc89940f2737a3230f92e57cf10049be0,141,Alex Molcan,Daniel Altmaier,alex molcan,daniel altmaier,live_player_name@1.0.0,ATP - Kitzbuhel (8),2026-07-22 00:23:14,7/22/26 7:20 AM,2026-07-22T07:20:00,ok,,A,Clay,R16,2026-07-22,atp - kitzbuhel,,32,store_surface,True,ok,
3.0,-6.0,4.0,5.0,0.0,191.0,3.0,8.0,199.0,0.6671070503936054,196.0,0.0,0.0,0.0,5.0,455.0,-114.0,0.0,1033.0,0.43125,7.0,0.5129032258064516,77.0,0.5769230769230769,0.0,0.0,0.5,0.3125,0.0,31.0,152.0,0.5,32.0,0.2692307692307692,-0.17248459958932472,0.0,1460.0,1.0,145.0,27.097878165639973,0.0,27.184120465434635,0.538961038961039,0.0,1.0,14.0,0.0,2.0,427.0,27.01163586584531,1.4880476182856899,9.0,1.0,0.5092592592592593,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,193.5,2.0,1.0,0.0,0.5611111111111111,0.0,88.0,0.0,943.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5526475085202969,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3620689655172414,-5.0,0.5277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,4.67741935483871,0.0,0.0,0.0,0.0,0.0,0.0,-0.08333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4125,9.0,1.0,1.0,0.4166666666666667,0.0,1.0,0.475,6.0,0.425,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run_20260722T001704Z,2026-07-22T00:17:04+00:00,True,6,match_a3b681f83e44d0756f19,,,,141,Tomas Martin Etcheverry,Jurij Rodionov,tomas martin etcheverry,jurij rodionov,live_player_name@1.0.0,ATP - Kitzbuhel (8),2026-07-22 00:23:14,7/22/26 7:20 AM,2026-07-22T07:20:00,skip,feature_schema_invalid:one_hot_cardinality:round:0,A,Clay,,2026-07-22,atp - kitzbuhel,"round_code=None,structural_validation",32,store_surface,False,not_attempted,
1.0,-2.0,7.0,13.0,0.0,183.0,5.0,12.0,348.0,0.6897411362898398,196.0,0.43381767187137843,0.0,0.0,6.0,152.0,-97.0,0.0,2006.0,0.49107142857142855,15.0,0.5649819494584838,53.0,0.6538461538461539,0.0,0.0,0.5,0.5,0.0,11.0,274.0,0.5,32.0,0.5,3.496235455167696,0.0,2610.0,1.0,108.0,27.347022587268995,0.0,25.598904859685145,0.5153846153846153,0.0,1.0,13.0,0.0,0.0,604.0,29.09514031485284,14.379472548366675,9.0,1.0,0.61,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.8055555555555556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,189.5,3.0,0.0,0.0,0.6325301204819277,0.0,59.5,0.0,1607.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36313651960128146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671875,-31.0,0.6304347826086957,0.0,0.0,0.0,0.0,0.0,0.0,9.818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5512820512820513,9.0,0.0,1.0,0.5,1.0,0.0,0.4828571428571429,32.0,0.25757575757575757,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run_20260722T001704Z,2026-07-22T00:17:04+00:00,True,7,match_913ed7fe9ec160afd811,,,,141,Alexander Bublik,Facundo Diaz Acosta,alexander bublik,facundo diaz acosta,live_player_name@1.0.0,ATP - Kitzbuhel (8),2026-07-22 00:23:15,7/22/26 8:30 AM,2026-07-22T08:30:00,skip,feature_schema_invalid:one_hot_cardinality:round:0,A,Clay,,2026-07-22,atp - kitzbuhel,"round_code=None,structural_validation",32,store_surface,False,not_attempted,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run_20260722T001704Z,2026-07-22T00:17:04+00:00,False,8,match_d4c57b744fc97708b8cb,,,,141,Shintaro Mochizuki,Philip Sekulic,shintaro mochizuki,philip sekulic,live_player_name@1.0.0,Challenger - Winnipeg (1),2026-07-22 00:23:16,7/21/26 8:10 PM,2026-07-21T20:10:00,skip,scheduled_start_passed,C,Hard,,2026-07-22,challenger - winnipeg,,32,store_surface,False,not_attempted,
1.0,1.0,2.0,-18.0,2.0,191.0,13.0,10.0,208.0,0.7200230560527947,173.0,0.7754599418826734,1.0,0.0,11.0,238.0,-5.0,0.0,32.0,0.5975609756097561,11.0,0.40654205607476634,38.0,0.6538461538461539,0.0,0.0,0.5659340659340659,0.4642857142857143,0.0,109.0,104.0,0.6793478260869565,32.0,0.7307692307692307,0.7173169062286107,0.0,602.0,0.0,114.0,25.45927446954141,0.0,25.100616016427104,0.5795454545454546,0.0,1.0,17.0,0.0,0.0,570.0,25.817932922655714,2.3475755815545343,9.0,1.0,0.5975609756097561,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.5357142857142857,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,182.0,20.0,0.0,0.0,0.48125,0.0,111.5,0.0,586.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.5811388300841898,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4423076923076923,-9.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0458715596330275,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5967741935483871,9.0,1.0,1.0,0.7,0.0,2.0,0.45089285714285715,6.0,0.4868421052631579,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,run_20260722T001704Z,2026-07-22T00:17:04+00:00,False,9,match_fbe745fec83323e7776b,feat_2131f89dc77976e072f1,17a33325776292ad31e4bbaff81cb223355f026aa019b8b516a0281945930b4d,1d2d3d0b145a464ea1117873c24ccd8469fa060e6310d8e31e4694e29b859e9b,141,Hugo Gaston,Titouan Droguet,hugo gaston,titouan droguet,live_player_name@1.0.0,ATP - Estoril (8),2026-07-22 00:23:18,7/22/26 7:00 AM,2026-07-22T07:00:00,ok,,A,Clay,R16,2026-07-22,atp - estoril,,32,store_surface,True,ok,
